time,open,high,low,close,Volume,Volume MA
2019-01-19T22:00:00-02:00,3680,3703.27,3470,3536.72,5591.01583422,7114.48887973507
2019-01-20T22:00:00-02:00,3537.42,3573.29,3485.58,3531.51,5821.89983137,7148.103557439072
2019-01-21T22:00:00-02:00,3531.51,3615.8,3401.36,3576.81,6877.0636755,7215.23326548757
2019-01-22T22:00:00-02:00,3574.44,3620.23,3518,3552.32,6170.84267224,7283.6179436395705
2019-01-23T22:00:00-02:00,3553.2,3598,3524,3570.73,4488.01463801,7135.415728362071
2019-01-24T22:00:00-02:00,3570.67,3578.79,3511,3560,4961.79512299,7200.686718792071
2019-01-25T22:00:00-02:00,3560.94,3657.89,3536.51,3555.56,2697.88387935,7065.545169556071
2019-01-26T22:00:00-02:00,3555.31,3564.12,3456,3533.23,3852.6596409,6885.923351388071
2019-01-27T22:00:00-02:00,3532.23,3536.77,3357.3,3429.5,10345.1009104,6812.179058425072
2019-01-28T22:00:00-02:00,3431.43,3438.76,3322.19,3390.5,7284.38686266,6806.891701956572
2019-01-29T22:00:00-02:00,3391.25,3465.05,3372.34,3437.35,5704.02340186,6286.171827925572
2019-01-30T22:00:00-02:00,3438,3474.2,3392.6,3413.11,5951.8181698,6055.208654284072
2019-01-31T22:00:00-02:00,3413.69,3460,3364.53,3434.83,6659.84752495,6228.983420824572
2019-02-01T22:00:00-02:00,3434.83,3485,3406.38,3462.82,3051.95860768,6086.155210981573
2019-02-02T22:00:00-02:00,3470.5,3476.33,3384.67,3414.82,2813.89222442,5730.550286120072
2019-02-03T22:00:00-02:00,3413.75,3439.46,3394.85,3410.87,3244.08497898,5489.763666184072
2019-02-04T22:00:00-02:00,3409.81,3435,3396,3431.39,4045.62530164,5308.291628080572
2019-02-05T22:00:00-02:00,3431.81,3445.6,3328.7,3364.62,6137.40639817,5240.185671503573
2019-02-06T22:00:00-02:00,3364,3383.29,3350,3359.33,4293.5558141,5203.6879476685735
2019-02-07T22:00:00-02:00,3358.39,3711.04,3337.91,3622.94,14388.64754224,5719.076151574072
2019-02-08T22:00:00-02:00,3626.12,3639.74,3589.52,3622.62,4054.50461695,5642.250590710572
2019-02-09T22:00:00-02:00,3622.74,3662.43,3576.16,3650.37,4155.50568273,5558.930883278573
2019-02-10T22:00:00-02:00,3651.32,3652.56,3578.7,3588.7,7931.40887407,5611.648143207072
2019-02-11T22:00:00-02:00,3588.99,3619.93,3548.28,3585.94,10074.64745115,5806.838382152572
2019-02-12T22:00:00-02:00,3585.7,3629.81,3541,3574.93,7992.74321134,5982.074810819072
2019-02-13T22:00:00-02:00,3575.01,3590.74,3531.01,3560.46,5910.24312876,6029.497211107571
2019-02-14T22:00:00-02:00,3560.45,3620.53,3544.88,3566.29,6218.76936751,6205.541485515571
2019-02-15T22:00:00-02:00,3566.29,3609,3561.96,3579.92,3442.47630393,6185.032318667071
2019-02-16T22:00:00-02:00,3580.43,3663.34,3553.98,3625.6,5012.46127538,5918.400336916072
2019-02-17T21:00:00-03:00,3625.6,3916.47,3614.82,3869.8,15567.08485429,6332.5352364975715
2019-02-18T21:00:00-03:00,3870.97,4000,3840.08,3888.46,12525.13651013,6673.590891911072
2019-02-19T21:00:00-03:00,3889.92,3967.52,3861.49,3936.53,9852.28293853,6868.6141303475715
2019-02-20T21:00:00-03:00,3936.8,3989.99,3866.25,3900.4,8055.79892817,6938.411700508572
2019-02-21T21:00:00-03:00,3900.64,3957,3882.59,3939.82,6593.85993401,7115.506766825072
2019-02-22T21:00:00-03:00,3939.83,4157.87,3905.63,4113.53,7966.31721086,7373.128016147071
2019-02-23T21:00:00-03:00,4113.56,4190,3714.42,3730.68,13737.01398845,7897.774466620571
2019-02-24T21:00:00-03:00,3733.78,3861.81,3732.6,3820.71,8835.36224921,8137.261313999072
2019-02-25T21:00:00-03:00,3817.93,3830,3760.09,3795.06,6543.16453722,8157.549220951572
2019-02-26T21:00:00-03:00,3794.42,3822.85,3658.19,3798.47,7602.29984472,8322.986422482572
2019-02-27T21:00:00-03:00,3796.49,3897.62,3755,3791.36,6747.88027166,7940.9480589535715
2019-02-28T21:00:00-03:00,3791.02,3845.3,3789.5,3807.05,4761.41015902,7976.2933360570705
2019-03-01T21:00:00-03:00,3805,3818.75,3760,3810.46,3259.74312485,7931.505208163071
2019-03-02T21:00:00-03:00,3810.47,3822.39,3756,3789.52,2508.08649072,7660.33908899557
2019-03-03T21:00:00-03:00,3789.7,3806.9,3670,3698.66,7293.71962839,7521.292697857571
2019-03-04T21:00:00-03:00,3698.65,3877.1,3690,3844.07,7280.82397551,7485.696736066069
2019-03-05T21:00:00-03:00,3844.07,3895.12,3808.8,3851.55,6402.67507493,7510.318333374571
2019-03-06T21:00:00-03:00,3851.26,3891.04,3826.13,3856.64,7964.50825371,7597.605277684571
2019-03-07T21:00:00-03:00,3856.78,3924.37,3760.1,3844.64,7707.39667049,7810.851296012572
2019-03-08T21:00:00-03:00,3841.27,3950.25,3835.66,3916.43,5125.89830383,7816.523147435073
2019-03-09T21:00:00-03:00,3916.42,3916.43,3862,3897.92,3000.60671855,7188.199240648073
2019-03-10T21:00:00-03:00,3898.14,3912.89,3812.64,3849.25,6612.11516125,6892.5481732040735
2019-03-11T21:00:00-03:00,3848.86,3877.69,3791.07,3859.74,5794.61473428,6689.664762991573
2019-03-12T21:00:00-03:00,3861.37,3874.68,3820,3848.48,4275.54000025,6500.651816595573
2019-03-13T21:00:00-03:00,3848.1,3903.98,3775.01,3854.77,5167.56617609,6429.337128699573
2019-03-14T21:00:00-03:00,3857.33,3912.06,3843.09,3901.21,6411.98332751,6351.620434532073
2019-03-15T21:00:00-03:00,3899.19,4040,3899.12,3990,6959.47788339,6012.7436292790735
2019-03-16T21:00:00-03:00,3990,3992.42,3927.28,3965.5,2711.95016796,5706.573025216574
2019-03-17T21:00:00-03:00,3965.63,4016.63,3929.83,3969.59,5420.23037801,5650.426317256074
2019-03-18T21:00:00-03:00,3969.94,4012.63,3947.15,3998.13,5317.45055524,5536.183852782075
2019-03-19T21:00:00-03:00,3999.5,4050,3962.6,4031.59,6244.95370182,5511.0375242900745
2019-03-20T21:00:00-03:00,4033.7,4055.35,3919.63,3974.21,7561.75989694,5651.055011186074
2019-03-21T21:00:00-03:00,3974.5,4000.81,3958.94,3982.07,3453.36892821,5660.7363013540735
2019-03-22T21:00:00-03:00,3980.4,4001.17,3957.11,3982.52,2259.5645261,5648.310203123074
2019-03-23T21:00:00-03:00,3979.19,3980.97,3942.04,3969.99,2204.06560941,5393.827502174074
2019-03-24T21:00:00-03:00,3970.23,3980.22,3850.45,3910.51,6913.36709721,5375.454658259073
2019-03-25T21:00:00-03:00,3910,3936.36,3879.5,3922.58,4315.60487708,5271.101148366573
2019-03-26T21:00:00-03:00,3922.58,4037.11,3912.19,4025.5,8151.67504888,5280.459488125073
2019-03-27T21:00:00-03:00,4025.5,4025.56,3992.6,4012.23,3927.54682157,5091.466995679073
2019-03-28T21:00:00-03:00,4011,4102.57,4005,4090,8391.03462414,5254.723811694573
2019-03-29T21:00:00-03:00,4090,4130.36,4040,4094.92,3923.12881602,5300.849916568073
2019-03-30T21:00:00-03:00,4094.92,4101.7,4074.29,4096.08,2402.58820541,5090.373568776073
2019-03-31T21:00:00-03:00,4092.02,4150,4052.56,4136.32,7232.98731201,5162.292197662573
2019-04-01T21:00:00-03:00,4133.93,5080,4130.64,4899.63,30686.17351442,6482.823873371073
2019-04-02T21:00:00-03:00,4899.01,5345,4800.5,4978.23,29321.27268405,7690.509198769074
2019-04-03T21:00:00-03:00,4972.83,5077.35,4778.59,4907.94,15898.11514808,8164.815789797573
2019-04-04T21:00:00-03:00,4911.14,5067.62,4883.83,5039.73,13023.7465161,8468.029221433073
2019-04-05T21:00:00-03:00,5041,5240,4900,5041.39,10049.84478829,8834.923952449573
2019-04-06T21:00:00-03:00,5041.92,5253.49,5028.3,5190.85,10872.51935616,9107.538401357073
2019-04-07T21:00:00-03:00,5192.92,5347.37,5127.68,5287.88,13344.98151487,9508.914949338572
2019-04-08T21:00:00-03:00,5287.97,5288.95,5136.01,5192.6,9410.35350033,9667.184939264072
2019-04-09T21:00:00-03:00,5184.03,5466.06,5161,5323.47,10723.93474696,9825.293681765073
2019-04-10T21:00:00-03:00,5323.47,5344.31,4966.87,5040.2,15052.95606333,10405.273038521073
2019-04-11T21:00:00-03:00,5037.82,5122.48,4912,5076.35,8057.03847684,10695.146736058074
2019-04-12T21:00:00-03:00,5075.74,5122.01,5033.73,5063.63,4520.43702971,10810.965307073075
2019-04-13T21:00:00-03:00,5064,5185.26,5012.73,5162.72,3443.44728316,10637.469316370574
2019-04-14T21:00:00-03:00,5160.54,5192.01,4948.57,5027.31,7423.01375858,10792.839760445573
2019-04-15T21:00:00-03:00,5027.33,5231.96,5014.77,5202.43,7675.40412015,10769.026214009074
2019-04-16T21:00:00-03:00,5201.47,5275.07,5170.01,5233.72,6741.07720986,10909.702733423574
2019-04-17T21:00:00-03:00,5227.6,5325,5218.23,5281.58,6375.89568714,10808.945786573573
2019-04-18T21:00:00-03:00,5283,5357.96,5180.37,5289.91,5285.60637017,10877.069664281073
2019-04-19T21:00:00-03:00,5289.91,5362.97,5253.82,5318.89,3665.56962108,10940.218735064573
2019-04-20T21:00:00-03:00,5318.94,5346.91,5212.8,5295.65,4631.03916752,10810.121327840074
2019-04-21T21:00:00-03:00,5295.96,5439.12,5249,5386.8,7127.11186779,9632.168245508574
2019-04-22T21:00:00-03:00,5388.22,5627,5363.24,5531.32,10132.40317154,8672.724769883074
2019-04-23T21:00:00-03:00,5531.29,5623.3,5372,5440.95,10521.03763127,8403.870894042575
2019-04-24T21:00:00-03:00,5440.95,5510,4991.42,5132.55,9893.93590864,8247.380363669577
2019-04-25T21:00:00-03:00,5132.5,5291.48,5046.31,5155.19,15033.1017793,8496.543213220077
2019-04-26T21:00:00-03:00,5154.11,5218.31,5113,5168.91,4041.33355341,8154.983923082576
2019-04-27T21:00:00-03:00,5171.51,5213.23,5099,5160.98,3957.25435637,7685.597565157576
2019-04-28T21:00:00-03:00,5152.98,5191.96,5071.58,5149.11,5753.61513714,7502.7606469980765
2019-04-29T21:00:00-03:00,5150.21,5287.4,5127.05,5269,5055.2728357,7219.327551435075
2019-04-30T21:00:00-03:00,5267.86,5357.96,5263.03,5318.42,4209.28441353,6677.143968945075
2019-05-01T21:00:00-03:00,5322.28,5422.94,5304.99,5385,5908.52172325,6569.718131265576
2019-05-02T21:00:00-03:00,5385,5796.56,5363.1,5658.22,12700.58899257,6978.725729408575
2019-05-03T21:00:00-03:00,5659.82,5846.13,5510,5764.65,8525.45570755,7232.826150628074
2019-05-04T21:00:00-03:00,5766.46,5782.55,5624.25,5709.32,5162.56182988,7119.803554193075
2019-05-05T21:00:00-03:00,5714.4,5755.79,5562.44,5685.46,6826.98087533,7077.382391952075
2019-05-06T21:00:00-03:00,5686.88,5970,5686.88,5751.54,10741.56186069,7277.406624493575
2019-05-07T21:00:00-03:00,5751.54,5986,5658.66,5940.89,6320.4135454,7274.632517406574
2019-05-08T21:00:00-03:00,5945.32,6172,5932.83,6156.7,9081.24077807,7464.414237801575
2019-05-09T21:00:00-03:00,6151.66,6426.8,6105,6342.84,13821.71360689,7972.221437092075
2019-05-10T21:00:00-03:00,6338.93,7445,6338.93,7217.47,22331.43531269,8857.241244350575
2019-05-11T21:00:00-03:00,7214.4,7585,6762.57,6974.35,27398.21436403,9870.796369162574
2019-05-12T21:00:00-03:00,6968.84,8167.5,6863.75,7810.05,27299.34473923,10729.143447547074
2019-05-13T21:00:00-03:00,7810.72,8335.56,7618.99,7986,18881.44115957,11147.163623962075
2019-05-14T21:00:00-03:00,7991.72,8300,7838,8208.69,16613.07123458,11483.120390259073
2019-05-15T21:00:00-03:00,8203.97,8390.95,7654.93,7880,17078.7037596,11585.400489274074
2019-05-16T21:00:00-03:00,7879.28,7942.09,6178,7351.71,27307.57969969,12748.712796588074
2019-05-17T21:00:00-03:00,7352.39,7493.85,7205.57,7260.12,7564.89968988,12929.095063263574
2019-05-18T21:00:00-03:00,7257.82,8299.99,7247.86,8200,15595.26745165,13421.177678989076
2019-05-19T21:00:00-03:00,8193.45,8199.97,7581.03,8005.64,13426.78750889,13839.753412648573
2019-05-20T21:00:00-03:00,8007.67,8117.48,7676.27,7955.16,7518.5556769,14005.216975817073
2019-05-21T21:00:00-03:00,7949.18,8049.22,7505.69,7624.95,8396.82203697,14129.631991503073
2019-05-22T21:00:00-03:00,7622.9,7980,7468.31,7880.22,8370.35625318,13913.120354533574
2019-05-23T21:00:00-03:00,7880.4,8188.87,7795.95,7999.02,9358.97181211,13954.796159761574
2019-05-24T21:00:00-03:00,7999.02,8158.45,7939.76,8064.64,3361.65325124,13864.750730829572
2019-05-25T21:00:00-03:00,8066.15,8802.29,7888.91,8733.26,8526.81164447,13949.742269286575
2019-05-26T21:00:00-03:00,8733.27,8939.18,8653.68,8770.73,8948.02467376,13860.065409940074
2019-05-27T21:00:00-03:00,8774.45,8817.41,8540.94,8717.96,6142.89607319,13851.189536329572
2019-05-28T21:00:00-03:00,8715.35,8762.39,8421.12,8663.41,7584.25785894,13776.34039037307
2019-05-29T21:00:00-03:00,8663.07,9096.79,8000,8277.76,15252.9787072,13847.90364538857
2019-05-30T21:00:00-03:00,8277.76,8589.99,8109.74,8547.2,9956.80818782,13229.172289145068
2019-05-31T21:00:00-03:00,8545.8,8624.72,8457.33,8556.27,5167.05130706,12117.614136296568
2019-06-01T21:00:00-03:00,8560.1,8833.97,8546.01,8734.49,4263.0361653,10965.798707600068
2019-06-02T21:00:00-03:00,8735.84,8745.96,8049.22,8103.64,9948.80164334,10519.16673178857
2019-06-03T21:00:00-03:00,8103.63,8103.63,7432.84,7665.53,15485.70215021,10462.79827757007
2019-06-04T21:00:00-03:00,7673.41,7924.48,7570.9,7785.94,9193.52602255,10068.539390717571
2019-06-05T21:00:00-03:00,7784.62,7878.62,7449.68,7806.07,8738.66635896,9140.093723681071
2019-06-06T21:00:00-03:00,7801.97,8134.99,7758.93,8001.25,9012.02474686,9212.449976530072
2019-06-07T21:00:00-03:00,8002.68,8061.12,7777.67,7932.27,4869.67554162,8676.170381028573
2019-06-08T21:00:00-03:00,7933.17,7966.58,7511.41,7632.99,3895.84810538,8199.623410853072
2019-06-09T21:00:00-03:00,7629.98,8090,7523.16,8021.1,7150.59429755,8181.225341885572
2019-06-10T21:00:00-03:00,8017.99,8057.32,7713.34,7919.1,5552.68803771,8039.018641922572
2019-06-11T21:00:00-03:00,7915.7,8266,7821.73,8176.27,8577.16249687,8049.358954107071
2019-06-12T21:00:00-03:00,8171.12,8335.56,8049.22,8238,7237.80039095,7943.3003830490725
2019-06-13T21:00:00-03:00,8235.44,8737.37,8174.92,8697.54,8678.2503063,8209.130235802073
2019-06-14T21:00:00-03:00,8694.74,8911.98,8623.52,8857.19,5275.7530691,8046.577307033573
2019-06-15T21:00:00-03:00,8857.19,9391.85,8805,8974.19,15018.85335613,8350.118741152071
2019-06-16T21:00:00-03:00,8973.02,9477.7,8973.02,9333.48,12760.96069746,8681.021972365572
2019-06-17T21:00:00-03:00,9333.48,9361.87,8918,9078.84,11327.45394298,8868.181776567571
2019-06-18T21:00:00-03:00,9076.51,9325.85,9036.19,9278.27,4687.25984305,8339.895833360071
2019-06-19T21:00:00-03:00,9280.17,9600,9211.08,9534.99,7870.31583938,8235.571215938073
2019-06-20T21:00:00-03:00,9534.99,10229.49,9534.97,10222.12,12553.09963424,8604.873632297073
2019-06-21T21:00:00-03:00,10222.13,11200,10085.5,10661.3,13709.30032222,9077.186840143073
2019-06-22T21:00:00-03:00,10665.66,11247.62,10483.33,10831.95,7270.6458116,8943.279048556073
2019-06-23T21:00:00-03:00,10827.23,11099,10551.51,11029.63,8247.39381098,8581.363631594571
2019-06-24T21:00:00-03:00,11030,11796.37,11000.02,11751.01,12133.57175867,8728.36591840057
2019-06-25T21:00:00-03:00,11760,13880,11647.07,12920.54,37486.86149048,10165.77567497657
2019-06-26T21:00:00-03:00,12927.44,13355.61,10300,11153.74,36106.96055323,11520.52246529507
2019-06-27T21:00:00-03:00,11153.73,12447.46,10739.1,12354.43,18718.10158772,12212.94376760007
2019-06-28T21:00:00-03:00,12354.45,12386.76,11317.03,11858.62,12265.99736052,12631.45123035707
2019-06-29T21:00:00-03:00,11867.35,12200.06,10651.3,10760.1,12642.61772277,12906.05240161807
2019-06-30T21:00:00-03:00,10759.24,11200.41,9950,10577.43,22917.43710404,13774.28985493457
2019-07-01T21:00:00-03:00,10581.78,10942.63,9614.08,10828.9,20285.24655295,14359.694057738572
2019-07-02T21:00:00-03:00,10830.1,12009,10830.1,11967.43,19389.85475767,14967.296776074572
2019-07-03T21:00:00-03:00,11970,12061.04,11052.74,11146.34,11185.29420376,15092.648970947572
2019-07-04T21:00:00-03:00,11144.82,11440,10769.15,10997.84,11893.4379497,15423.53321497757
2019-07-05T21:00:00-03:00,10996.82,11735,10982.89,11240,7892.17866812,15067.19948057707
2019-07-06T21:00:00-03:00,11233.21,11627,11083.76,11469.96,6683.05546715,14763.30421906157
2019-07-07T21:00:00-03:00,11478.43,12398,11332.19,12286.14,11901.90089462,14792.02656664357
2019-07-08T21:00:00-03:00,12299.94,12883.48,12030.43,12567.23,15115.5523839,15313.44119368607
2019-07-09T21:00:00-03:00,12574.88,13200,11550,12098.95,19838.38994897,15911.84489916557
2019-07-10T21:00:00-03:00,12101.44,12104.97,10966.81,11349.24,18468.68600043,16207.624217475071
2019-07-11T21:00:00-03:00,11352.74,11942.39,11083.52,11808.91,9176.67942993,15980.99317286057
2019-07-12T21:00:00-03:00,11811.08,11846.61,10810,11378.79,9391.35341435,16087.02855299807
2019-07-13T21:00:00-03:00,11382.03,11467.3,10090,10191.87,12170.40823763,16283.179274330567
2019-07-14T21:00:00-03:00,10191.87,11080.37,9855,10850,16048.02718406,16478.90204560007
2019-07-15T21:00:00-03:00,10848.27,11042.11,9366,9412.81,20761.02748001,15642.61034507657
2019-07-16T21:00:00-03:00,9427.45,9993,9049.54,9699.35,16992.78525932,14686.901580381067
2019-07-17T21:00:00-03:00,9712.15,10797,9280.33,10648.6,18289.54217585,14665.473609787568
2019-07-18T21:00:00-03:00,10638.44,10776.99,10102.58,10535.43,13787.45646718,14741.546565120569
2019-07-19T21:00:00-03:00,10533.71,11120,10359.17,10750.11,9964.67388282,14607.649373123068
2019-07-20T21:00:00-03:00,10757.15,10839.09,10325,10600.24,5628.16176664,13743.185606253068
2019-07-21T21:00:00-03:00,10605.03,10686.89,10052.25,10328.83,9371.30644231,13197.488600721068
2019-07-22T21:00:00-03:00,10315.87,10327.33,9801.88,9847.02,9040.84882621,12680.038304148067
2019-07-23T21:00:00-03:00,9841.42,9911.5,9514.96,9763.67,9433.34520017,12592.440853968568
2019-07-24T21:00:00-03:00,9781.52,10187,9734.19,9883.96,6377.95751785,12316.66683237607
2019-07-25T21:00:00-03:00,9886.08,9897.46,9650,9846.94,5570.10914746,12200.56335634307
2019-07-26T21:00:00-03:00,9846.94,10235,9299,9481.37,9614.10207519,12347.115686745068
2019-07-27T21:00:00-03:00,9467.84,9634.5,9111,9533.19,3860.8348169,11945.062382859069
2019-07-28T21:00:00-03:00,9538.73,9725.17,9360,9495.39,5068.6543093,11442.717479129069
2019-07-29T21:00:00-03:00,9508.21,9775,9373.48,9593.62,5533.97118529,10727.496540945069
2019-07-30T21:00:00-03:00,9592.26,10143.2,9574.09,10085.34,7917.5084772,10199.937664783569
