time,open,high,low,close,ParabolicSAR,WMA,MA,Smoothing Line,MA №1,MA №2,MA №3,MA №4,EMA,Smoothing Line,New Moon,Full Moon,Median,Upper Band,Lower Band,Median EMA,Plot,Plot,MOM,MF,Histogram,MACD,Signal,NV,OnBalanceVolume,Smoothing Line,Futures Open Interest,Crypto Open Interest (Open),Crypto Open Interest (High,Crypto Open Interest (Low),Crypto Open Interest (Close),OSC,PVT,ROC,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,RVGI,Signal,RVI,RVI-based MA,Upper Bollinger Band,Lower Bollinger Band,Relative Volume Ratio
2016-12-12T00:00:00Z,768.97,779,768.96,776.9,740.5798217233848,768.8182222222222,765.5299999999999,762.6293333333331,752.2260000000005,726.7183999999999,671.2055999999997,645.4885499999999,766.1026700647403,761.5751014109534,NaN,NaN,771.115,799.4531256230356,742.7768743769644,769.6629637476209,21.091079057399515,9.284737207079724,6.909999999999968,71.16940182988785,0.4013838353227239,14.3461919296426,13.944808094319876,2802.89469742,1217302.5947592692,1214458.9906870439,NaN,NaN,NaN,NaN,NaN,1.724430058997952,20345.98687779174,2.122905027932958,65.93711068257544,62.56919748793331,NaN,NaN,50,0.15108361356102645,0.1971842826365253,73.14840795921532,66.26965416050385,NaN,NaN,0.8656590607591275
2016-12-13T00:00:00Z,777,793.27,765.1,775.35,742.8850324199817,770.7822222222223,767.0133333333332,764.3344444444442,753.9845000000005,729.2533999999998,672.9218999999997,647.0050499999999,767.9521360517923,763.7828811287629,NaN,NaN,773.98,804.3182595071045,743.6417404928956,771.8214818738104,21.091108555663187,9.278266785623117,14.600000000000023,79.36734211334681,0.26895674004111214,14.281004019371267,14.012047279330154,-4918.66570167,1212383.929057599,1214765.4353419498,NaN,NaN,NaN,NaN,NaN,1.750216657911732,20336.17360473525,1.7519685039370108,64.84839316662735,63.24869330228934,NaN,NaN,50,0.10116261320850778,0.16896747832616177,65.50147569113001,66.84643629164454,NaN,NaN,1.7340548203960153
2016-12-14T00:00:00Z,775.75,781,770.74,777.09,746.9158298263832,772.7975555555555,769.9966666666666,766.0248888888887,756.0575000000006,731.7557999999999,674.6579999999998,648.2934499999999,769.7797088414338,765.8499049030105,0,1,775.87,805.5069552565969,746.2330447434031,773.8457409369053,21.091137858216847,9.290762964075126,15.090000000000032,74.04191003246872,0.155152420176222,14.205987804550432,14.05083538437421,2331.65896534,1214715.588022939,1214964.5284761977,NaN,NaN,NaN,NaN,NaN,1.7132166808140141,20341.4061920825,3.578854766474731,65.5363307626403,63.66409920513382,NaN,NaN,50,0.08514509352216705,0.13122200117500735,69.4036800046702,67.4529544044203,NaN,NaN,0.8203241039946827
2016-12-15T00:00:00Z,777.03,779.08,771,775.89,750.6241634402725,773.9762222222222,771.8755555555555,767.630222222222,757.9985000000005,733.7713999999999,676.3352999999997,649.5836999999999,771.0017670731471,767.6479239224085,NaN,NaN,775.87,804.5443155954115,747.1956844045885,774.8578704684526,21.09116729583208,9.203788352890154,25.649999999999977,67.15254347475829,-0.12899124971402287,13.889596322231682,14.018587571945705,-3039.82232695,1211675.765695989,1214115.5155195298,NaN,NaN,NaN,NaN,NaN,1.794459849129018,20336.712029511447,2.2279901973701506,64.59739570922233,63.77802326258154,NaN,NaN,50,0.11507357815192953,0.10646210086238428,63.491770336708065,67.34398774598748,NaN,NaN,1.1114476980859282
2016-12-16T00:00:00Z,776.3,782.46,771.24,781.32,754.0358303650506,775.8651111111111,773.801111111111,769.6433333333331,760.5690000000005,735.7035999999998,677.9968999999998,650.8520999999998,773.0654136585177,769.580339137927,NaN,NaN,775.87,804.0990073385964,747.6409926614036,775.3639352342263,21.091196129706436,9.164180745743543,22.340000000000032,64.23201186514525,-0.08159993521643649,13.916587652925159,13.998187588141596,3475.77113229,1215151.5368282788,1214245.8828728157,NaN,NaN,NaN,NaN,NaN,1.8061900887568056,20361.036917380006,2.2683542978311286,66.90777193073701,63.671515221945135,NaN,NaN,50,0.15760620054551927,0.10986769285037006,66.4262919251781,67.05053967995859,NaN,NaN,1.1973714746596733
2016-12-17T00:00:00Z,781.32,790.88,780.36,788.52,757.1745639358465,778.8088888888889,776.2099999999998,771.7793333333332,763.6290000000006,737.7557999999999,679.6253999999998,652.1354999999999,776.1563309268142,771.5910713103418,NaN,NaN,776.85,804.5655068144109,749.1344931855891,776.1069676171132,21.09122418818046,9.088479500087566,24.529999999999973,69.44610806215546,0.28425000129464806,14.353500089759905,14.069250088465257,2389.76188083,1217541.2987091087,1214293.6236627835,NaN,NaN,NaN,NaN,NaN,1.7552172201074963,20383.058989696056,2.8271868968754825,69.72872320494565,64.12281297973921,NaN,NaN,50,0.18821257944952696,0.13645287172776527,69.76011186451707,67.85315757838275,NaN,NaN,0.7211626766089166
2016-12-18T00:00:00Z,788.3,790.99,780,788.67,760.0621988209788,781.300888888889,778.332222222222,774.0431111111109,766.5855000000005,739.3065999999999,681.2919999999998,653.3940999999999,778.6590647414514,773.7324570482735,NaN,NaN,785.495,812.8008277562387,758.1891722437613,780.8009838085566,21.09125223094268,9.079700053918945,21.829999999999927,70.27637619111152,0.37996278113946325,14.544203564889585,14.164240783750122,2519.24374939,1220060.5424584986,1215828.9463429635,NaN,NaN,NaN,NaN,NaN,1.6519635769319263,20383.538224924596,2.4819054796834474,69.7865080488012,64.55076139626135,NaN,NaN,50,0.20064928417881758,0.16789340372013992,73.08664037084392,68.37503085844142,NaN,NaN,0.7796774101387182
2016-12-19T00:00:00Z,788.34,794.39,787.01,791,762.7188229153005,783.8344444444446,780.4122222222221,776.1262222222219,769.5975000000005,741.1819999999998,682.9854999999998,654.6590999999999,781.1272517931611,776.001965638619,NaN,NaN,785.62,812.0296972022217,759.2103027977784,783.2104919042783,21.091280029019213,9.090336557264932,21.42999999999995,80.61666633709797,0.4395978976206223,14.7137381557759,14.274140258155278,3917.87027522,1223978.4127337185,1217681.5112851192,NaN,NaN,NaN,NaN,NaN,1.5435928575281441,20395.112949132774,2.423991298492778,70.7214447174727,65.48414564490996,NaN,NaN,50,0.19711065390464358,0.188740096951142,76.34123117954175,69.91437232028075,NaN,NaN,1.4240319786138826
2016-12-20T00:00:00Z,791.03,803,787.1,798.61,765.8859406237705,787.474,783.7055555555554,778.4922222222219,772.4250000000006,743.2139999999998,684.9083999999998,655.8024499999998,784.6238014345289,778.7263725108954,NaN,NaN,790.7,817.4947188306345,763.9052811693656,786.9552459521392,21.0913070471683,9.249875361312354,26.33000000000004,79.61711272227298,0.8094493947246573,15.2859520015611,14.476502606836442,4118.18910461,1228096.6018383284,1220965.6785135872,NaN,NaN,NaN,NaN,NaN,1.459566562243542,20434.73294797738,3.85450667776376,73.5953658438194,66.4064381547605,NaN,NaN,50,0.19886851692781687,0.19710016209071105,79.76524749703064,71.19053909290493,NaN,NaN,1.3420880976599863
2016-12-21T00:00:00Z,798.65,834.97,796.82,832.75,770.339627748918,797.2828888888889,789.911111111111,781.7142222222219,776.4855000000006,745.3369999999999,687.1554999999997,657.0971999999998,794.2490411476231,782.9630980087165,NaN,NaN,795.05,825.3808103427319,764.719189657268,791.0026229760696,21.091330903343742,9.74768994707091,63.77999999999997,81.70391622684411,3.04558800486166,18.283487612913518,15.237899608051858,9391.86936102,1237488.4711993483,1225433.065387801,NaN,NaN,NaN,NaN,NaN,1.717067178502749,20836.228571604963,7.1888273909126035,82.08919936975938,67.81666208341171,NaN,NaN,50,0.2465438105608477,0.2065252394007644,84.65562668483977,72.42772045313951,NaN,NaN,2.859741513650364
2016-12-22T00:00:00Z,832.02,875,827.29,859.96,779.3878798640695,811.2926666666668,799.3122222222222,786.3346666666664,780.9840000000006,747.6961999999999,689.6804999999997,658.5274499999998,807.3912329180985,789.2100784069734,NaN,NaN,815.895,850.8750381753939,780.914961824606,803.4488114880348,21.091352583822893,10.457533105140165,83.06000000000006,84.30509875156481,5.885059219092277,22.594223631917203,16.709164412824926,12070.35326085,1249558.8244601984,1231836.570538019,NaN,NaN,NaN,NaN,NaN,2.1084378147942013,21230.625824355164,10.912491133036696,85.9644705487648,69.43576662882546,NaN,NaN,50,0.3363841405508083,0.23738657490546353,89.39653909264288,73.7109114518802,NaN,NaN,2.701882241388302
2016-12-23T00:00:00Z,858.94,920,858.93,914,794.6858190858184,834.2302222222222,814.5244444444444,793.573111111111,788.6465000000005,752.2717999999998,692.7354999999998,660.1749499999999,828.7129863344787,799.2208627255789,NaN,NaN,851.145,892.3507497342944,809.9392502657056,827.2969057440174,21.09137066854908,11.07859500516348,138.64999999999998,87.67773047833191,10.652652527862614,30.024980072653193,19.37232754479058,16526.62879671,1266085.4532569083,1241041.552697701,NaN,NaN,NaN,NaN,NaN,2.980104852640064,22269.161361094324,17.618293891312454,90.40478195492092,71.30547060390681,NaN,NaN,50,0.45064638485136693,0.30256180066708266,93.2774637879588,75.0715630525419,NaN,NaN,2.5808722580862398
2016-12-24T00:00:00Z,914.48,918.5,878.89,892.61,817.2423716503711,849.8473333333333,827.4933333333333,802.9893333333332,795.1770000000006,756.0699999999998,695.5944999999998,661.7502999999998,841.492389067583,811.2938901804631,NaN,NaN,889.4649999999999,933.3860533247018,845.543946675298,858.3809528720087,21.091390073871555,11.617348336400372,115.51999999999998,79.75791879497595,11.540784360550493,33.798307995478694,22.2575236349282,-6026.45470401,1260058.9985528984,1248257.669861537,NaN,NaN,NaN,NaN,NaN,3.620962777083604,22128.126496631772,15.043369549807323,79.66201740773438,72.3403129301604,NaN,NaN,50,0.5140088149034138,0.389102279378102,63.51667248671609,74.14945731103305,NaN,NaN,0.6546948814747288
2016-12-25T00:00:00Z,892.61,894.97,859,890.67,835.7387447533042,862.4826666666667,839.6433333333332,814.1768888888888,802.1985000000005,759.8141999999998,698.4442999999998,663.2884999999998,851.3279112540664,824.6347121443707,NaN,NaN,889.4649999999999,935.3874066586517,843.5425933413482,873.9229764360043,21.09140960531454,12.093097083191658,114.77999999999997,76.08613706782316,11.165737338685759,36.2146953082854,25.04895796959964,-4658.23642176,1255400.7621311385,1253718.501920099,NaN,NaN,NaN,NaN,NaN,4.262308259810866,22118.002278150896,13.99554599907847,78.74803048135969,73.46625313067003,NaN,NaN,50,0.505869343314053,0.4619273138957371,46.10055784495374,72.4194083375676,NaN,NaN,0.48388719744661857
2016-12-26T00:00:00Z,890.65,905.18,888,897.1,850.9057706977095,873.974,851.7077777777778,826.5362222222222,809.1045000000006,763.5575999999998,701.3742999999996,664.8989499999998,860.4823290032531,837.8813697154967,NaN,NaN,896.5899999999999,941.686520468748,851.4934795312519,885.2564882180021,21.091428723176723,12.369478561978887,115.77999999999997,76.42367277667495,10.527319739412825,38.208107643865674,27.68078790445285,3467.54622755,1258868.3083586884,1257994.4693519669,NaN,NaN,NaN,NaN,NaN,4.793670057440199,22143.03548039544,13.770100948612596,79.58411618049456,74.44103923766427,NaN,NaN,50,0.4627443959950388,0.49219118288022323,59.03609651810324,71.41138609177388,NaN,NaN,0.35620442300768085
2016-12-27T00:00:00Z,897.82,936.42,891,930.34,859,889.7004444444444,867.4488888888889,840.1635555555555,817.4220000000006,768.1071999999999,704.5976999999998,666.6605999999997,874.4538632026025,851.2938957723975,NaN,NaN,896.5899999999999,944.9539118638374,848.2260881361624,890.923244109001,21.091445879009907,12.695324125679598,141.82000000000005,77.38264757943102,11.444251145852984,41.98610183676908,30.541850690916096,7225.77311731,1266094.0814759983,1261301.5207551266,NaN,NaN,NaN,NaN,NaN,5.484674005970998,22410.77006786549,17.963153156580077,83.25223361126638,75.7555992694242,NaN,NaN,50,0.42872978343288076,0.47999434615907965,68.2015229846575,71.60424661274013,NaN,NaN,0.8451350944984724
2016-12-28T00:00:00Z,930.34,976.48,929.49,976.46,874.484,911.5026666666668,888.0555555555555,854.8697777777777,827.9030000000006,773.4501999999998,708.2750999999996,668.4928999999997,894.8550905620821,864.5223166179181,NaN,NaN,913.71,965.3322038735635,862.0877961264366,902.3166220545005,21.09146073325169,13.03352840308088,187.79000000000008,82.52022185017981,14.083865864149935,48.14668302110351,34.06281715695358,12285.05131172,1278379.1327877182,1263760.256661289,NaN,NaN,NaN,NaN,NaN,6.4672811964281705,23019.780286169043,23.446270543615682,86.7968263738226,77.27420609879435,NaN,NaN,50,0.4482900924186315,0.45618463243142054,75.21082257947678,72.0190425109406,NaN,NaN,1.6205208055238298
2016-12-29T00:00:00Z,976.47,980.74,950,969.58,891,927.8075555555555,907.0522222222222,870.7815555555555,837.9035000000007,778.4117999999997,711.9608999999997,669.9801499999999,909.8000724496657,878.1838532943348,1,0,952.985,1005.3113321683089,900.6586678316911,927.6508110272503,21.091475903618885,13.325220587833345,178.58000000000004,86.3949874802571,14.25041598159357,51.87583713394554,37.62542115235197,-7858.51685371,1270520.6159340083,1265852.5801375106,NaN,NaN,NaN,NaN,NaN,7.375368275477932,22964.410280276814,21.40844717696999,83.9426808666509,78.65601218146783,NaN,NaN,50,0.4767630195653687,0.4489245278772387,60.46926917148273,71.80314957056736,NaN,NaN,1.1672314456301665
2016-12-30T00:00:00Z,969.99,970,931,959.54,908.948,938.3051111111112,921.14,887.0808888888889,847.2665000000006,783.3131999999998,715.6016999999997,671.2553999999998,919.7480579597325,891.8678826354678,NaN,NaN,952.985,1007.1451655848582,898.8248344151418,940.3179055136252,21.091491551587616,13.508867392022545,160.92999999999995,76.36641379544197,12.624022887829284,53.40544976213857,40.78142687430929,-10755.03649428,1259765.5794397283,1266725.5435992286,NaN,NaN,NaN,NaN,NaN,8.131519996207084,22853.041887361767,15.225457820474327,79.81788520474903,79.57816312961154,NaN,NaN,50,0.4746786878956456,0.4589191158827545,50.7745760109544,70.68516986240853,NaN,NaN,1.515001964054116
2016-12-31T00:00:00Z,959.54,966.37,944.11,966.3,923.3063999999999,947.3371111111111,932.9555555555556,903.3304444444444,857.1330000000005,788.3113999999997,719.3105999999997,672.6606499999997,929.058446367786,905.5831061083745,NaN,NaN,955.24,1008.7115823287969,901.7684176712031,947.7789527568126,21.091506875894545,13.264474691684978,133.54999999999995,76.89484338915213,11.002469988222423,54.53451435958732,43.5320443713649,4154.88207288,1263920.4615126082,1267735.9742300124,NaN,NaN,NaN,NaN,NaN,8.526002379459499,22882.31320779934,12.365691427508247,80.51223653212364,80.34841408155282,NaN,NaN,50,0.43541557183744567,0.46443151319635095,57.53905021712028,69.81223688759447,NaN,NaN,0.4994818311871643
2017-01-01T00:00:00Z,966.34,1005,960.53,997.75,931,960.296,942.2611111111112,918.2928888888888,868.1755000000006,794.2207999999997,723.2738999999997,674.1743999999999,942.7967570942288,919.2516848866999,NaN,NaN,955.24,1011.2450407338829,899.2349592661171,951.5094763784064,21.091520806121274,12.834302324198118,137.78999999999996,80.0161416141722,11.019536576013998,57.30646509138239,46.286928515368395,6850.59330859,1270771.054821198,1268671.3688990525,NaN,NaN,NaN,NaN,NaN,8.752420700524292,23105.27829064644,9.163019693654267,83.37751696265559,81.31920043254242,NaN,NaN,50,0.3875517216295896,0.44741721011019014,63.17537090333188,69.10428906848647,NaN,NaN,0.8101600327100102
2017-01-02T00:00:00Z,997.75,1032,990.01,1012.54,944.11,974.3517777777778,955.5866666666667,931.7991111111111,880.0350000000005,800.4639999999998,727.4059999999996,675.4039999999998,956.745405675383,931.6297479093598,NaN,NaN,982.765,1040.7682521100342,924.7617478899659,967.1372381892031,21.091534139031126,12.262014026733397,98.53999999999996,81.00760137794684,10.974445422356766,60.00498529331435,49.03053987095758,8167.38103018,1278938.4358513781,1268783.2295117844,NaN,NaN,NaN,NaN,NaN,8.483972344437342,23226.346259011625,13.435879051321399,84.52948915584545,82.30548932099761,NaN,NaN,50,0.34726570811928115,0.4113131638248329,68.59246548388067,68.55080580451069,NaN,NaN,0.9745329120880051
2017-01-03T00:00:00Z,1011.44,1039,999.99,1035.24,960.53,990.2824444444445,971.6500000000001,944.7186666666666,892.9425000000007,807.0924,731.7686,676.8540999999998,972.4443245403064,944.1585983274881,NaN,NaN,1011.005,1070.4380198164602,951.5719801835397,989.0711190946015,21.091546619819145,11.820163878405701,142.63,82.0486906408096,11.37254349311742,63.24621923735435,51.873675744236934,9089.65802529,1288028.093876668,1272284.7251003166,NaN,NaN,NaN,NaN,NaN,8.578327682960866,23430.12609701712,16.231600929637246,86.11947861015062,83.20006880430698,NaN,NaN,50,0.3320797980068339,0.37285503822367017,73.37779455049261,68.09455916547225,NaN,NaN,1.2027681490659565
2017-01-04T00:00:00Z,1035.51,1139.89,1028.56,1114.92,976.2239999999999,1018.9364444444444,995.8522222222223,959.6611111111112,909.8940000000008,815.1696000000001,736.8530999999999,678.6545499999999,1000.9394596322452,960.3968786619905,NaN,NaN,1019.495,1090.5870898295702,948.4029101704298,1004.2830595473008,21.091556626269963,11.797288180230991,224.2500000000001,84.31185122076953,15.637965182326674,71.42113222214527,55.7831670398186,21562.45697196,1309590.550848628,1282249.7193820965,NaN,NaN,NaN,NaN,NaN,9.1270580385447,25089.737946951216,24.280459257607852,90.00326876833368,83.7653594756337,NaN,NaN,50,0.36933811697048013,0.35259680847538327,78.26519154228743,67.6380995124328,NaN,NaN,2.7631740662003903
2017-01-05T00:00:00Z,1114.38,1136.72,885.41,1004.74,1139.89,1020.714,1004.1188888888888,973.8937777777777,921.0650000000007,820.4702000000001,740.8579,679.8710499999999,1001.6995677057962,974.9251029295926,NaN,NaN,1019.495,1121.410511984601,917.5794880153991,1011.8890297736505,21.09157026995348,12.489693865428091,107.63999999999999,63.66971485132501,9.95168620153975,68.22277479174329,58.27108859020354,-34653.45292585,1274937.097922778,1284453.0466641304,NaN,NaN,NaN,NaN,NaN,9.003672415534847,21665.171661145818,7.997076337682995,63.53174731777689,82.16302210199173,NaN,NaN,50,0.3553291221262677,0.35090511003336283,66.2656422691781,65.98589259647103,NaN,NaN,3.477518596193315
2017-01-06T00:00:00Z,1004.73,1026.99,871,893.89,1139.89,998.6682222222222,994.9444444444445,984.4304444444444,926.3335000000006,823.6432000000001,743.7573,680.6862499999997,980.137654164637,982.3932823436742,NaN,NaN,1011.065,1127.9851182714153,894.1448817285849,1011.4770148868253,21.091589593429926,12.99723547137705,-36.450000000000045,50.114323824301415,-1.7394815630474625,56.09673663639421,57.836218199441674,-27916.70309893,1247020.394823848,1279702.9146646603,NaN,NaN,NaN,NaN,NaN,7.9720986436063015,18585.20416854436,-8.45605554759028,48.17873425612013,79.14687583779167,NaN,NaN,50,0.22878673610574982,0.3350335020510132,55.30353240990941,63.273468926610356,NaN,NaN,1.7377659346693306
2017-01-07T00:00:00Z,894.02,907.05,812.28,906.2,1136.72,980.9193333333334,987.9022222222223,990.8935555555556,932.2100000000006,826.7876000000001,746.7633000000001,681.8795499999998,965.3501233317096,984.1142258749396,NaN,NaN,948.995,1071.1022526805998,826.8877473194002,980.2360074434126,21.091608146229326,13.238543576197209,-70.25999999999999,46.533229279667864,-8.71777884420792,46.938994644181776,55.656773488389696,20401.11359103,1267421.508414878,1277399.5291773602,NaN,NaN,NaN,NaN,NaN,6.558989999932989,18866.153399775918,-6.536851007652798,49.6343420426311,77.00204188314144,NaN,NaN,50,0.07153484767299423,0.26818411351791827,63.10856578218842,63.24431844771552,NaN,NaN,1.0060747412627755
2017-01-08T00:00:00Z,906.2,941.81,881.3,909.75,1117.2536,965.2888888888889,982.37,993.0375555555554,938.1475000000006,829.9676000000001,749.7784999999999,683.4217999999997,954.2300986653677,980.4713806999519,NaN,NaN,911.555,1033.5845917748427,789.5254082251573,945.8955037217063,21.09162648445573,13.347951054031011,-59.83000000000004,50.04688250269409,-12.915499488893765,39.51239912727249,52.42789861616625,8937.49270783,1276359.001122708,1275065.7106265682,NaN,NaN,NaN,NaN,NaN,5.256620785058659,18901.165647748545,-5.1889447026700255,50.06990777551393,74.95360454700959,NaN,NaN,50,-0.033857864182076584,0.15368573758361323,69.64588861483708,64.92612778842148,NaN,NaN,0.39329459944650846
2017-01-09T00:00:00Z,909.8,912.87,875,896.23,1098.955184,948.0608888888888,974.5844444444444,988.7839999999999,943.0285000000007,833.3504,752.6109999999999,684.7783999999997,942.6300789322942,968.8095045599615,NaN,NaN,893.935,1012.6581923623538,775.2118076376461,919.9152518608531,21.091645658382742,13.293924157647872,-63.309999999999945,47.064770643897624,-16.21028759945488,32.16503911684765,48.37532671630253,-8716.18294096,1267642.818181748,1266676.1640931922,NaN,NaN,NaN,NaN,NaN,4.0169325475425826,18771.632486592425,-7.251371209769217,48.35479850882873,72.72293899903346,NaN,NaN,50,-0.07057437689280151,0.03892772103246393,57.12518757055073,64.78963429216773,NaN,NaN,0.3840702071885634
2017-01-10T00:00:00Z,896.09,912.47,889.41,905.05,1081.7546729599999,934.154,964.2844444444444,980.8171111111111,946.6435000000007,836.7162,755.5755,685.9950999999998,935.1140631458353,955.4924036479694,NaN,NaN,900.94,1014.4772500507572,787.4027499492429,910.4276259304265,21.09166428162721,13.1932049139407,-61.25,47.36962313462466,-17.303783719072086,26.745597067462427,44.04938078653451,8535.97762981,1276178.7958115581,1266924.5036709483,NaN,NaN,NaN,NaN,NaN,2.806038970697513,18855.636952739424,-9.290904535204213,49.56844973068321,70.31695443613468,NaN,NaN,50,-0.07245083289811147,-0.03496341122914557,64.7565505339142,64.54356483140035,NaN,NaN,0.4241481874779698
2017-01-11T00:00:00Z,905.24,918.4,755,778.62,1065.5861925824,897.0211111111112,938.2933333333333,969.4868888888889,942.5765000000007,837.3042,757.2346000000001,686.5888999999997,903.8152505166682,940.2279229183756,NaN,NaN,893.935,1022.7053036185603,765.1646963814396,902.1813129652132,21.091693416426242,13.24885987837874,-219.13,37.39087542354394,-25.55212999941908,12.10921828726066,37.66134828667974,-35905.29315926,1240273.5026522982,1265575.1252366384,NaN,NaN,NaN,NaN,NaN,0.7538141459624625,13839.885100217198,-23.102297193197302,36.37333256424304,66.71527630687899,NaN,NaN,50,-0.09872298996878516,-0.06977187895544795,51.48407537502357,62.84879717393941,NaN,NaN,2.4095096219487115
2017-01-12T00:00:00Z,778.7,832.99,751.34,807.47,1040.739297175808,870.8564444444445,912.9855555555556,954.5035555555554,937.2500000000006,838.65,759.2374000000001,687.3372999999997,884.5462004133346,924.0671383347005,0,1,836.7,967.9367105029489,705.4632894970512,869.4406564826066,21.09171956474103,13.244121048984853,-205.06999999999994,32.60633941058521,-27.884760495727903,2.805397667019861,30.690158162747764,17402.05494836,1257675.5576006582,1263625.9350737943,NaN,NaN,NaN,NaN,NaN,-1.1677552266138684,14484.678818924895,-22.00166145048491,40.28001379611538,63.59651437326931,NaN,NaN,50,-0.14790976534455186,-0.09347196466185777,61.22048468600132,62.902455424976445,NaN,NaN,1.0547203673888077
2017-01-13T00:00:00Z,807.51,831.4,775,825.86,1011.7993674582272,853.4313333333332,880.8677777777779,934.203111111111,933.9125000000006,840.4546,761.4111,688.1790999999996,872.8089603306677,907.7829106677606,NaN,NaN,803.2,933.1198026098812,673.2801973901189,836.3203282413033,21.09174401959314,13.167740302623615,-209.38,37.23960993736929,-26.99123235381153,-3.048882279516647,23.942350074294882,11420.2050442,1269095.762644858,1262173.2873782245,NaN,NaN,NaN,NaN,NaN,-2.969348306615146,14744.772160798695,-25.926523876152554,42.69535889933083,60.94490535145372,NaN,NaN,50,-0.18893308535045691,-0.12577490481254042,68.29483221344175,64.15390229658269,NaN,NaN,0.7182789819151327
2017-01-14T00:00:00Z,825.98,837.76,810,818.27,985.7534307124045,840.9117777777777,860.1488888888889,911.3159999999998,930.2925000000007,842.0786,763.4913,689.0400499999997,861.9011682645341,891.6371285342086,NaN,NaN,803.2,927.8055309948896,678.5944690051105,819.7601641206517,21.091769155285935,12.687197148309242,-296.6500000000001,37.677438207470104,-25.718915127902747,-8.206293835583551,17.512621292319196,-6614.71899162,1262481.043653238,1261140.9324725226,NaN,NaN,NaN,NaN,NaN,-5.794634119319862,14683.98011717581,-18.559030196866853,41.94140089719184,58.189845663244306,NaN,NaN,50,-0.22200836099921561,-0.16573617539300306,59.70159150993146,64.30836953178348,NaN,NaN,0.4034363314565512
2017-01-15T00:00:00Z,819.52,823.45,808,821.86,962.312087641164,833.254,852.1455555555555,888.8882222222221,926.5305000000005,843.9176000000001,765.5611,689.9787999999996,853.8929346116273,875.3929028273669,NaN,NaN,815.725,933.6372787809689,697.8127212190311,817.7425820603258,21.091793966011313,11.589727046922953,-182.88,34.98414342396862,-23.503777122438542,-11.867100110728984,11.636677011709558,4231.78295243,1266712.826605668,1259247.7386313446,NaN,NaN,NaN,NaN,NaN,-7.437778307376543,14702.54623935947,-8.058038461108188,42.45898551020465,55.26709341664067,NaN,NaN,50,-0.24513194417705975,-0.20248743370349276,63.66604734676804,64.34341784917179,NaN,NaN,0.2648895640830101
2017-01-16T00:00:00Z,821.86,835,818.09,831.81,941.2148788770476,829.1868888888888,843.88,870.0055555555555,921.6040000000006,846.0074000000001,767.7358,690.7980999999996,849.4763476893019,864.5251222618938,NaN,NaN,823.88,935.7856874394711,711.9743125605289,820.8112910301629,21.091817904648515,10.5668470414193,-62.08000000000004,33.96892718522837,-20.354368308143574,-13.80628337346991,6.548084934673664,6168.90157967,1272881.728185338,1265769.3837379524,NaN,NaN,NaN,NaN,NaN,-7.798963146135778,14777.23118657398,-8.209004634738479,43.95040762484626,52.368587592997876,NaN,NaN,50,-0.2494473303278871,-0.22877683767181578,67.28092948311544,64.24973670626,NaN,NaN,0.4081362030821553
2017-01-17T00:00:00Z,831.76,908.5,827,905.99,922.2273909893428,841.6088888888887,843.4622222222222,856.1008888888888,918.0805000000006,849.5364,770.6650999999999,691.9537499999997,860.7790781514415,859.771697809515,NaN,NaN,826.5450000000001,942.1002811937947,710.9897188062055,823.6781455150815,21.091836471048552,9.912262585368714,-0.21000000000003638,34.45187729261863,-12.639073595255407,-9.250757059395596,3.3883165358598117,12267.74799545,1285149.476180788,1271264.1674539782,NaN,NaN,NaN,NaN,NaN,-7.685146449464816,15871.256921179816,-0.4133003572409993,53.60516068796178,50.04613631284152,NaN,NaN,50,-0.19361939944137485,-0.2341310515750807,70.64853817956441,64.05478982262227,NaN,NaN,1.338173355093995
2017-01-18T00:00:00Z,905.95,915.99,851.74,887.7,751.34,850.4564444444445,842.5144444444445,848.430222222222,913.9865000000005,852.6752,773.3820999999999,692.8798499999997,866.1632625211532,858.442558247612,NaN,NaN,867.75,984.2299039656664,751.2700960343336,845.7140727575407,21.09185619924767,9.523096660442148,-22.049999999999955,29.71609858532122,-8.338830922681652,-7.035222117492253,1.3036088051893988,-11183.18721014,1273966.2889706478,1272238.2727191362,NaN,NaN,NaN,NaN,NaN,-7.500029871200664,15645.492294557602,-0.9517646139941726,51.26058720600324,47.278801915532206,NaN,NaN,50,-0.09503346228944265,-0.20438314433417104,63.50227750301215,63.00029596267404,NaN,NaN,1.373742628906929
2017-01-19T00:00:00Z,887.69,910,878.89,901.01,754.633,862.1555555555556,842.0655555555555,844.8135555555552,911.0600000000006,855.8542000000001,776.0022,694.0935499999997,873.1326100169226,860.6888465980898,NaN,NaN,883.865,996.4691965395474,771.2608034604526,864.7895363787704,21.091875072858674,9.264085591187962,4.779999999999973,40.28067116022555,-4.368858476052208,-4.157464289875861,0.21139418617634687,11111.45874625,1285077.7477168979,1276757.6135318682,NaN,NaN,NaN,NaN,NaN,-7.117014254924582,15812.095331521201,-0.446384177669738,52.87587380540439,46.51766809321988,NaN,NaN,50,-0.0326187518172929,-0.1432286342678025,67.35927320029569,63.07841245775386,NaN,NaN,1.3729261276362899
