time,open,high,low,close,Shapes,Shapes,Jaw,Teeth,Lips,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,%R,CCI Turbo Histogram,CCI Turbo,CCI 14
2019-03-12T00:00:00Z,3848.86,3877.69,3791.07,3859.74,0,0,3747.403994875162,3800.5157636225754,3835.155105538596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.990207491611393,49.5997250636785,-30.29803598406966,49.5997250636785
2019-03-13T00:00:00Z,3861.37,3874.68,3820,3848.48,0,0,3750.1844568078423,3805.7306681697537,3845.967084430877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-36.31400535236396,26.358809773261584,-55.421686746988414,26.358809773261584
2019-03-14T00:00:00Z,3848.1,3903.98,3775.01,3854.77,1,0,3758.0133447457006,3816.633709648535,3849.326667544702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.06958073148975,32.26012929654923,-45.260094243743175,32.26012929654923
2019-03-15T00:00:00Z,3857.33,3912.06,3843.09,3901.21,0,0,3765.749625919108,3825.706370942468,3846.337334035762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.4986619090098,112.38223554711251,105.30588108804902,112.38223554711251
2019-03-16T00:00:00Z,3899.19,4040,3899.12,3990,0,1,3771.6331162330225,3830.338699574659,3846.5378672286097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.513513513513514,222.23088363505764,171.9568858393186,222.23088363505764
2019-03-17T00:00:00Z,3990,3992.42,3927.28,3965.5,0,0,3780.9655688304824,3830.843862127827,3845.1292937828875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.135135135135137,138.75342366323466,83.54968666069658,138.75342366323466
2019-03-18T00:00:00Z,3965.63,4016.63,3929.83,3969.59,0,0,3789.292448151214,3832.9058793618487,3851.61843502631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.117142857142817,122.88253605472768,59.880027861812714,122.88253605472768
2019-03-19T00:00:00Z,3969.94,4012.63,3947.15,3998.13,0,0,3794.9441829088128,3833.7295194416174,3875.2067480210485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.958913897820606,134.62358617572113,75.27598113115678,134.62358617572113
2019-03-20T00:00:00Z,3999.5,4050,3962.6,4031.59,0,0,3797.977707300442,3839.210204511415,3892.135398416839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.350465677819885,140.8633386846052,121.22269472612727,140.8633386846052
2019-03-21T00:00:00Z,4033.7,4055.35,3919.63,3974.21,1,1,3801.7748067388693,3855.5039289474885,3908.3543187334712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-27.481795088907663,61.48389524884759,-50.57054881362576,61.48389524884759
2019-03-22T00:00:00Z,3974.5,4000.81,3958.94,3982.07,0,0,3804.6763600666486,3868.5471878290527,3922.6614549867772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.139687522294295,60.43653478703057,-17.05836853692311,60.43653478703057
2019-03-23T00:00:00Z,3980.4,4001.17,3957.11,3982.52,0,0,3810.283947753829,3881.632539350421,3939.389163989422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-25.979168152957126,53.516026827963394,-28.460774577957327,53.516026827963394
2019-03-24T00:00:00Z,3979.19,3980.97,3942.04,3969.99,0,0,3822.535951772765,3893.9147219316183,3949.009331191538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.448740814725056,34.19678185175386,-78.70560902754876,34.19678185175386
2019-03-25T00:00:00Z,3970.23,3980.22,3850.45,3910.51,1,0,3833.098570867168,3907.962881690166,3955.1824649532305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-51.66583434401079,-46.346692656046365,-182.76195188614875,-46.346692656046365
2019-03-26T00:00:00Z,3910,3936.36,3879.5,3922.58,0,0,3843.8779115696934,3917.9037714788947,3959.9739719625845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-47.36034814867665,-41.022514963680415,-85.07481142574537,-41.022514963680415
2019-03-27T00:00:00Z,3922.58,4037.11,3912.19,4025.5,0,0,3854.3403799104863,3925.650175044033,3960.2801775700673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.647784832703126,111.88058670012997,122.4328002722013,111.88058670012997
2019-03-28T00:00:00Z,4025.5,4025.56,3992.6,4012.23,0,0,3866.029581455834,3932.3364031635288,3951.2911420560536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.314708376519334,87.31720268580217,76.76014182437753,87.31720268580217
2019-03-29T00:00:00Z,4011,4102.57,4005,4090,0,0,3875.3726905746157,3935.982477768088,3942.6189136448434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.985721085197412,214.87639709451562,125.09677088146273,214.87639709451562
2019-03-30T00:00:00Z,4090,4130.36,4040,4094.92,0,0,3883.411329761184,3933.4015430470768,3949.025130915875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.661212532599627,165.0481576761676,92.32842740848601,165.0481576761676
2019-03-31T00:00:00Z,4094.92,4101.7,4074.29,4096.08,0,0,3890.775073625708,3930.2176001661924,3961.0361047326996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-12.246793612232418,131.96155741744826,69.67684264138728,131.96155741744826
2019-04-01T00:00:00Z,4092.02,4150,4052.56,4136.32,0,0,3896.2158371929613,3935.7716501454183,3979.5858837861597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.566850275413214,148.5948078699852,106.14579067454437,148.5948078699852
2019-04-02T00:00:00Z,4133.93,5080,4130.64,4899.63,0,0,3897.6865420242716,3944.9351938772406,4000.7047070289277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.66959456711804,418.16838653126615,200.00000000000023,418.16838653126615
2019-04-03T00:00:00Z,4899.01,5345,4800.5,4978.23,0,1,3898.474500330097,3958.5414196425854,4018.162765623142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-24.540497139607265,244.93020169108266,107.06326383896477,244.93020169108266
2019-04-04T00:00:00Z,4972.83,5077.35,4778.59,4907.94,0,0,3904.334154150859,3974.3712421872624,4034.7862124985136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-29.243585025593013,151.0526102750994,63.30524009415024,151.0526102750994
2019-04-05T00:00:00Z,4911.14,5067.62,4883.83,5039.73,0,0,3912.391526908485,3988.5742119138545,4148.89296999881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.425546151015382,131.2683715579725,64.8802492315657,131.2683715579725
2019-04-06T00:00:00Z,5041,5240,4900,5041.39,0,0,3923.267947915525,4002.6624354246223,4333.664375999048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.314475929209436,103.78472902591628,59.498437395468024,103.78472902591628
2019-04-07T00:00:00Z,5041.92,5253.49,5028.3,5190.85,0,0,3935.7227211527925,4077.9946309965444,4452.525500799239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.314141380348575,103.11262570973634,149.10148027781796,103.11262570973634
2019-04-08T00:00:00Z,5192.92,5347.37,5127.68,5287.88,0,0,3947.4359733718084,4202.339052121976,4557.165400639392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.052811216252106,98.61280535934179,129.3979821646782,98.61280535934179
2019-04-09T00:00:00Z,5287.97,5288.95,5136.01,5192.6,0,0,3959.2701292662846,4293.042920606729,4659.7323205115135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.78401315514427,75.53788577636493,48.388467908599594,75.53788577636493
2019-04-10T00:00:00Z,5184.03,5466.06,5161,5323.47,0,1,4008.966273168878,4378.378180530888,4755.964856409211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.677222320253017,84.59185368811032,103.88440472758727,84.59185368811032
2019-04-11T00:00:00Z,5323.47,5344.31,4966.87,5040.2,0,0,4090.795790617426,4464.830907964527,4852.2768851273695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-29.147331389539133,38.384209284193325,-100.42928260503615,38.384209284193325
2019-04-12T00:00:00Z,5037.82,5122.48,4912,5076.35,1,0,4155.193806723778,4549.338919468961,4924.317508101895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-27.327742170736148,39.88164473896514,-85.76211106734931,39.88164473896514
2019-04-13T00:00:00Z,5075.74,5122.01,5033.73,5063.63,0,0,4218.311590821949,4635.362179535341,5002.160006481517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-28.470463388751337,30.743649954641217,-64.37736131373188,30.743649954641217
2019-04-14T00:00:00Z,5064,5185.26,5012.73,5162.72,0,0,4283.8260838356455,4707.501907093423,5032.8460051852135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.460205164485323,54.94069961168732,15.690285660804461,54.94069961168732
2019-04-15T00:00:00Z,5160.54,5192.01,4948.57,5027.31,1,0,4349.7544620021345,4783.255418706745,5029.724804148171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-32.854832187626364,-39.467443389148286,-69.26747636915101,-39.467443389148286
2019-04-16T00:00:00Z,5027.33,5231.96,5014.77,5202.43,0,0,4418.044503386585,4829.797241368402,5039.353843318537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-38.34785517913509,61.67635718054285,122.78648074826533,61.67635718054285
2019-04-17T00:00:00Z,5201.47,5275.07,5170.01,5233.72,0,0,4479.154926203002,4853.227586197351,5051.28207465483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.79638384220403,70.71022293479976,98.26837820720762,70.71022293479976
2019-04-18T00:00:00Z,5227.6,5325,5218.23,5281.58,0,0,4543.337624187387,4881.307887922682,5055.083659723864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.68507290933142,92.79771103621444,102.79427974290356,92.79771103621444
2019-04-19T00:00:00Z,5283,5357.96,5180.37,5289.91,0,0,4590.433960788358,4908.5187769323475,5068.739927779092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.118609334699578,88.00054422767134,86.3300296376557,88.00054422767134
2019-04-20T00:00:00Z,5289.91,5362.97,5253.82,5318.89,0,0,4623.265194573868,4928.740179815804,5099.499942223274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.56210518716384,99.74954989712052,84.1834431705342,99.74954989712052
2019-04-21T00:00:00Z,5318.94,5346.91,5212.8,5295.65,0,0,4658.234794991263,4953.068282338829,5133.922953778619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-30.756596758473925,70.41717704084175,48.3600548242122,70.41717704084175
2019-04-22T00:00:00Z,5295.96,5439.12,5249,5386.8,0,0,4692.139426145782,4986.7522470464755,5160.971363022895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.305309894235311,123.09383197291973,165.60930052814751,123.09383197291973
2019-04-23T00:00:00Z,5388.22,5627,5363.24,5531.32,0,1,4721.227931826876,5022.360091165666,5190.456090418316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.381818181818222,172.3117401369294,166.67999569369874,172.3117401369294
2019-04-24T00:00:00Z,5531.29,5623.3,5372,5440.95,0,0,4752.161552455577,5053.210704769957,5208.335872334653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.020979020979045,108.19482307111363,56.043875471089464,108.19482307111363
2019-04-25T00:00:00Z,5440.95,5510,4991.42,5132.55,1,0,4788.344509958994,5085.108741673714,5235.4806978677225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-69.15384615384613,-64.30675599341528,-142.79987363421398,-64.30675599341528
2019-04-26T00:00:00Z,5132.5,5291.48,5046.31,5155.19,0,0,4825.519163039071,5109.452023964499,5287.408558294178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-69.5443892516546,-57.414011248975925,-86.91900440043999,-57.414011248975925
2019-04-27T00:00:00Z,5154.11,5218.31,5113,5168.91,0,0,4859.645765882219,5138.778020968936,5329.456846635342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-67.52207302153501,-57.59036748799174,-59.26730347288404,-57.59036748799174
2019-04-28T00:00:00Z,5171.51,5213.23,5099,5160.98,0,0,4894.164937737433,5183.3207683478195,5313.707477308273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-68.6909482186814,-62.49820697945978,-47.02805766781465,-62.49820697945978
2019-04-29T00:00:00Z,5152.98,5191.96,5071.58,5149.11,1,0,4923.833404065323,5222.611922304342,5284.744981846618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-75.18959061015141,-82.47343311900914,-43.53655398780239,-82.47343311900914
2019-04-30T00:00:00Z,5150.21,5287.4,5127.05,5269,0,0,4956.1585268295285,5226.1241820162995,5260.926985477296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-56.32650492463577,-2.5378110856753264,200.00000000000097,-2.5378110856753264
2019-05-01T00:00:00Z,5267.86,5357.96,5263.03,5318.42,0,0,4997.617101688796,5218.970534264263,5239.964588381836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-48.55092985934107,29.30674221303048,127.42254693424577,29.30674221303048
2019-05-02T00:00:00Z,5322.28,5422.94,5304.99,5385,0,0,5036.081170789657,5212.30609248123,5218.325670705469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-38.07545863620631,68.03647017777038,116.00394525286123,68.03647017777038
2019-05-03T00:00:00Z,5385,5796.56,5363.1,5658.22,0,0,5052.591080728915,5205.282205921076,5216.105536564375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.182104975532216,189.0513071187593,168.9409805455334,189.0513071187593
2019-05-04T00:00:00Z,5659.82,5846.13,5510,5764.65,0,1,5061.53753605746,5196.093180180942,5234.9834292515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.533057996279494,178.01108961826552,118.51804594567938,178.01108961826552
2019-05-05T00:00:00Z,5766.46,5782.55,5624.25,5709.32,0,0,5069.546571745348,5197.484657658324,5260.7797434012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.00659872939364,124.23668107265213,66.18036334790497,124.23668107265213
2019-05-06T00:00:00Z,5714.4,5755.79,5562.44,5685.46,0,0,5076.205681611091,5211.610950451034,5324.58979472096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.798188859379213,95.45680701119248,41.939736746975086,95.45680701119248
2019-05-07T00:00:00Z,5686.88,5970,5686.88,5751.54,0,0,5080.4798599486985,5230.655206644655,5395.284835776768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.3241840217458,102.8845146976042,67.31713824845717,102.8845146976042
2019-05-08T00:00:00Z,5751.54,5986,5658.66,5940.89,0,0,5090.229486106491,5274.302055814073,5456.907868621414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5355828590962695,125.97973615829336,187.16984864971784,125.97973615829336
2019-05-09T00:00:00Z,5945.32,6172,5932.83,6156.7,0,0,5107.172987175222,5324.772423837315,5497.349294897131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.359166377954871,146.47022169022517,150.41465180928387,146.47022169022517
2019-05-10T00:00:00Z,6151.66,6426.8,6105,6342.84,0,0,5126.926218930975,5372.100870857651,5563.567435917705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.195304083469844,158.4667592447836,127.25811561613774,158.4667592447836
2019-05-11T00:00:00Z,6338.93,7445,6338.93,7217.47,0,0,5161.7649713209,5407.977637000445,5615.319948734164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.586588130208717,256.3691233859991,173.16977270128828,256.3691233859991
2019-05-12T00:00:00Z,7214.4,7585,6762.57,6974.35,0,0,5201.48035814237,5460.535432375389,5702.738958987332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-24.295581319477034,158.02158942656797,82.59977526856845,158.02158942656797
2019-05-13T00:00:00Z,6968.84,8167.5,6863.75,7810.05,0,0,5240.089561362188,5505.759753328466,5815.371167189865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.756483415283917,195.6362276956413,120.1386705003219,195.6362276956413
2019-05-14T00:00:00Z,7810.72,8335.56,7618.99,7986,0,0,5272.322287411251,5574.091659162408,6030.689933751893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.376943430983571,160.3999445374448,102.24401985518263,160.3999445374448
2019-05-15T00:00:00Z,7991.72,8300,7838,8208.69,0,0,5315.100572995001,5660.567701767107,6259.308947001514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.186341183341715,138.8115840468369,90.54046784704305,138.8115840468369
2019-05-16T00:00:00Z,8203.97,8390.95,7654.93,7880,0,1,5354.118221226155,5814.492364046218,6510.572157601211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.875010320854752,92.91747020421926,34.373196995230124,92.91747020421926
2019-05-17T00:00:00Z,7879.28,7942.09,6178,7351.71,1,0,5407.8333580549115,5984.403943540441,6803.912726080969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-36.07282320068035,44.95795130139981,-64.97949032054476,44.95795130139981
2019-05-18T00:00:00Z,7352.39,7493.85,7205.57,7260.12,0,0,5473.838484358379,6175.806575597886,7056.930180864775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-39.979706629992485,31.52694765812915,-110.32550693703273,31.52694765812915
2019-05-19T00:00:00Z,7257.82,8299.99,7247.86,8200,0,1,5582.925139407735,6400.99012864815,7250.13214469182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.7509041863030586,97.59511325594545,75.82619639924886,97.59511325594545
2019-05-20T00:00:00Z,8193.45,8199.97,7581.03,8005.64,0,0,5705.298974837909,6609.491362567132,7212.114715753456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.102090188084,74.19482017976104,36.72423282215297,74.19482017976104
2019-05-21T00:00:00Z,8007.67,8117.48,7676.27,7955.16,0,0,5844.554822927301,6786.17244224624,7239.633772602765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.949624673808444,61.22181244172378,38.27747289804562,61.22181244172378
2019-05-22T00:00:00Z,7949.18,8049.22,7505.69,7624.95,0,0,6008.610221163662,6820.40651196546,7346.492018082211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-31.16202626397412,16.059381780458747,-22.44883109323197,16.059381780458747
2019-05-23T00:00:00Z,7622.9,7980,7468.31,7880.22,1,0,6167.101742612611,6886.569447969777,7455.29361446577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.34213346748618,40.83677123652396,15.642834495878452,40.83677123652396
2019-05-24T00:00:00Z,7880.4,8188.87,7795.95,7999.02,0,0,6309.85853164241,6997.488891973555,7543.609891572615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.710748096432372,53.36922019527926,28.63294707171961,53.36922019527926
2019-05-25T00:00:00Z,7999.02,8158.45,7939.76,8064.64,0,0,6367.565183054531,7109.115280476861,7590.378913258091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.745475496509197,62.08076836797711,84.62607975387552,62.08076836797711
2019-05-26T00:00:00Z,8066.15,8802.29,7888.91,8733.26,0,0,6443.114784358029,7207.585245417253,7617.134130606473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.6304257532513797,215.72509566716795,193.88752369585066,215.72509566716795
2019-05-27T00:00:00Z,8733.27,8939.18,8653.68,8770.73,0,1,6545.484800945874,7278.818964740096,7692.189304485178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.100652619532255,179.20481129229304,103.26854019161685,179.20481129229304
2019-05-28T00:00:00Z,8774.45,8817.41,8540.94,8717.96,0,0,6648.947508565422,7334.485969147584,7763.572443588142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.011792059916454,129.69211925101277,62.68259242838598,129.69211925101277
2019-05-29T00:00:00Z,8715.35,8762.39,8421.12,8663.41,0,0,6744.941930983467,7416.726473004135,7879.977954870514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.987396692718345,101.37194309718966,37.397572188945986,101.37194309718966
2019-05-30T00:00:00Z,8663.07,9096.79,8000,8277.76,1,1,6824.366013215507,7495.773788878618,8063.268363896411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-28.060600454297855,29.234693251910066,-70.94557748936671,29.234693251910066
2019-05-31T00:00:00Z,8277.76,8589.99,8109.74,8547.2,0,0,6893.580550660468,7602.00206526879,8186.449691117128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-29.06007762185255,64.58564834253502,-34.572298128602014,64.58564834253502
2019-06-01T00:00:00Z,8545.8,8624.72,8457.33,8556.27,0,0,6978.105892917356,7751.305557110191,8267.510752893702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-29.234205729800482,55.5255761311062,-16.925465167062626,55.5255761311062
2019-06-02T00:00:00Z,8560.1,8833.97,8546.01,8734.49,0,1,7060.490439616021,7867.289237471417,8323.687602314962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.247740224012638,78.00694205708115,82.5676417607051,78.00694205708115
2019-06-03T00:00:00Z,8735.84,8745.96,8049.22,8103.64,0,0,7159.34502118402,7957.847457787491,8328.923081851968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-60.98631853016312,-43.97116604018727,-130.0453821243902,-43.97116604018727
2019-06-04T00:00:00Z,8103.63,8103.63,7432.84,7665.53,1,0,7285.2746349390945,8031.665900564056,8371.343465481576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-86.01580576339437,-117.7556406581617,-144.85928953358334,-117.7556406581617
2019-06-05T00:00:00Z,7673.41,7924.48,7570.9,7785.94,0,0,7392.497739943779,8071.440787993549,8435.07277238526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-78.77941043901563,-101.03849738303525,-78.1896897883497,-101.03849738303525
2019-06-06T00:00:00Z,7784.62,7878.62,7449.68,7806.07,0,0,7484.748298409643,8130.138814494356,8427.576217908208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-77.56963851077259,-94.81960090717392,-56.37665588105608,-94.81960090717392
2019-06-07T00:00:00Z,7801.97,8134.99,7758.93,8001.25,0,1,7566.567275455056,8200.120212682561,8295.707974326568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-65.83971874154875,-58.59199347479675,-3.6989083628750903,-58.59199347479675
2019-06-08T00:00:00Z,8002.68,8061.12,7777.67,7932.27,0,0,7626.820946573899,8224.803936097242,8186.104379461254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-69.9852759998798,-67.87216115367092,25.561170826813324,-67.87216115367092
2019-06-09T00:00:00Z,7933.17,7966.58,7511.41,7632.99,1,0,7697.144335298984,8167.732819085087,8081.7135035690035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-87.97139337119508,-104.03804152083654,-104.4179526709705,-104.03804152083654
2019-06-10T00:00:00Z,7629.98,8090,7523.16,8021.1,0,0,7773.517078737524,8115.227466699451,8054.7628028552035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-64.64677424201449,-29.271902892643233,86.52723335434911,-29.271902892643233
2019-06-11T00:00:00Z,8017.99,8057.32,7713.34,7919.1,0,0,7821.522688065406,8058.84278336202,8027.689242284163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-70.77676612878993,-42.29021749619815,20.2711932503016,-42.29021749619815
2019-06-12T00:00:00Z,7915.7,8266,7821.73,8176.27,0,0,7817.423635137297,8044.857435441767,7969.950393827331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-55.32137383935816,22.96327676601427,128.3043522900162,22.96327676601427
2019-06-13T00:00:00Z,8171.12,8335.56,8049.22,8238,0,0,7812.059509357506,8029.174631011547,7937.276315061865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-42.53495393004216,39.305151604925186,105.73109991833272,39.305151604925186
2019-06-14T00:00:00Z,8235.44,8737.37,8174.92,8697.54,0,0,7800.681854791543,7992.902177135104,7926.887052049492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.737140736405513,144.34729163586925,151.66144553777684,144.34729163586925
2019-06-15T00:00:00Z,8694.74,8911.98,8623.52,8857.19,0,0,7811.934019807579,7969.611904993216,7950.282641639594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.70417945562956,162.2767346093202,117.38481809371406,162.2767346093202
2019-06-16T00:00:00Z,8857.19,9391.85,8805,8974.19,0,0,7820.2002490531495,7959.076666869064,7998.704113311675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-21.319952424949328,171.6847396591192,90.57259760272697,171.6847396591192
2019-06-17T00:00:00Z,8973.02,9477.7,8973.02,9333.48,0,1,7813.953691433677,7969.675208510431,8090.19229064934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.052805571041593,172.81517815533593,120.93259621863432,172.81517815533593
2019-06-18T00:00:00Z,9333.48,9361.87,8918,9078.84,0,0,7813.3864844003165,7997.514557446627,8225.703832519472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.66745890079982,105.95144367167299,54.11871985677702,105.95144367167299
2019-06-19T00:00:00Z,9076.51,9325.85,9036.19,9278.27,0,0,7818.920600984907,8054.843362765798,8400.248066015576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.83372945039991,108.5015086780282,83.21984728881755,108.5015086780282
2019-06-20T00:00:00Z,9280.17,9600,9211.08,9534.99,0,0,7836.2240162937605,8143.9566924200735,8565.270452812461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.112626221517876,117.56638990730445,116.07737844919683,117.56638990730445
2019-06-21T00:00:00Z,9534.99,10229.49,9534.97,10222.12,0,0,7863.621399655779,8263.265230867564,8680.20336224997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2711472804332095,163.2709560703826,172.34368858442406,163.2709560703826
2019-06-22T00:00:00Z,10222.13,11200,10085.5,10661.3,0,0,7909.200138143797,8383.52707700912,8780.366689799976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.604496569149749,172.11906508751701,129.0126528760746,172.11906508751701
2019-06-23T00:00:00Z,10665.66,11247.62,10483.33,10831.95,0,0,7975.242435209659,8478.07806738298,8905.40135183998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.160544078873178,156.3109427029509,93.88525180452017,156.3109427029509
2019-06-24T00:00:00Z,10827.23,11099,10551.51,11029.63,0,0,8061.641094039685,8565.945808960107,9100.767081471984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.167875776678746,141.53222067477915,88.30623655914006,141.53222067477915
2019-06-25T00:00:00Z,11030,11796.37,11000.02,11751.01,0,0,8151.15793295971,8670.895082840092,9409.163665177588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1412354326429706,155.43030607074155,135.1428744362146,155.43030607074155
2019-06-26T00:00:00Z,11760,13880,11647.07,12920.54,0,1,8227.217707347425,8822.311947485081,9700.42593214207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.455088341525478,180.26733744717225,153.17576271957105,180.26733744717225
2019-06-27T00:00:00Z,12927.44,13355.61,10300,11153.74,1,0,8300.587114474547,9049.866704049446,9925.391745713656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-47.78653410644549,62.2199693705161,-25.160770001835115,62.2199693705161
2019-06-28T00:00:00Z,11153.73,12447.46,10739.1,12354.43,0,0,8385.583490284198,9276.817741043265,10219.952396570925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-29.022653943323284,116.61989826792662,67.90702777099057,116.61989826792662
2019-06-29T00:00:00Z,12354.45,12386.76,11317.03,11858.62,0,0,8500.710144877721,9470.372398412857,10728.668917256738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-39.83014778325121,76.45636884304784,1.7452225184762171,76.45636884304784
2019-06-30T00:00:00Z,11867.35,12200.06,10651.3,10760.1,0,0,8665.482441425589,9711.35022361125,10948.49613380539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-62.87585650947197,-0.6529136309151031,-119.88676003390249,-0.6529136309151031
