time,open,high,low,close,Plot,Plot,Plot,Plot,Upper,Basis,Lower,Upper,Basis,Lower,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Plot,Basis,Upper,Lower,DEMA,Basis,Upper,Lower,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot,Detrended Price Oscillator,ADX,+DI,-DI,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,EOM,Elder Force Index,Fisher,Trigger,HV,Plot,Plot,KST,Signal
2019-02-01T00:00:00Z,3413.69,3460,3364.53,3434.83,3480.534444444444,3544.3138095238123,NaN,3402.829353846153,3801.2496077225815,3543.6189137553433,3285.988219788105,3801.2496077225815,3543.6189137553433,3285.988219788105,3490.04,3717.0950000000003,3795.06,3769.695,4390.375,4390.375,3769.695,3387.0876296296287,3540.6730000000002,3894.7403000000004,3186.6057,3411.4761223787013,3548.0950000000003,3774,3322.19,-124.26116207256484,-164.5655488478011,62.60082119996702,-8.167626478009296,-0.15423110238872825,214506087700,-297.83857142857414,20.93487240501394,13.23554320924059,23.804924574684172,40.32108221732396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2517.0505447217615,-111969.71628178618,-1.726513992275288,-1.7753710936397291,21.424459095475008,166.44410527396394,242.13121985192092,-72.8560150649482,-54.58100141298988
2019-02-02T00:00:00Z,3434.83,3485,3406.38,3462.82,3468.544444444444,3536.9657142857163,NaN,3416.626676923074,3783.5154036824915,3535.923779111977,3288.332154541463,3783.5154036824915,3535.923779111977,3288.332154541463,3490.04,3717.0950000000003,3798.47,3775.195,4390.375,4390.375,3775.195,3413.600259259258,3538.0165,3891.8181500000005,3184.2148500000003,3420.4623274233695,3548.0950000000003,3774,3322.19,-80.9745852846516,-147.75684620879738,72.3118447001175,-8.485809580996435,-0.24354474600955967,214767754960,-258.1042857142884,21.15810420927488,13.983993388663448,22.845121849923245,42.41355317950925,NaN,NaN,NaN,NaN,42.41355317950925,NaN,42.41355317950925,NaN,-4267.558396425426,-83770.56803739331,-1.5416512910599747,-1.726513992275288,22.403875296880255,250.66948535274503,243.35097206632437,-72.13816056644313,-58.82807075779571
2019-02-03T00:00:00Z,3470.5,3476.33,3384.67,3414.82,3452.413333333333,3532.1500000000024,NaN,3428.676984615383,3765.55454797668,3524.3900858632173,3283.2256237497545,3765.55454797668,3524.3900858632173,3283.2256237497545,3490.04,3691.0950000000003,3791.36,3775.195,4340.985000000001,4340.985000000001,3775.195,3427.2239629629635,3525.5434999999998,3878.09785,3172.98915,3410.627805555022,3548.0950000000003,3774,3322.19,-93.72272121298272,-120.06644921287307,30.724092434642746,-8.548535432572757,-0.15356509310519573,215029422220,-290.22095238095517,21.536417414541422,13.310193352572698,22.885607551156497,39.8341620112721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1591.2038532450126,-91098.60499950284,-1.4232132659012149,-1.5416512910599747,22.67845811597034,201.03745188885568,237.30618346954313,-71.9545782419548,-62.70462864173679
2019-02-04T00:00:00Z,3413.75,3439.46,3394.85,3410.87,3436.336666666666,3520.0828571428588,NaN,3415.5834769230755,3739.548665016456,3513.5786491143394,3287.6086332122227,3739.548665016456,3513.5786491143394,3287.6086332122227,3443.1549999999997,3679.205,3807.05,3757.6275,4009.82,4009.82,3757.6275,3427.268074074075,3517.2405,3868.96455,3165.51645,3403.0793993370785,3548.0950000000003,3774,3322.19,-90.94867845465882,-105.65638092973745,34.87514537312696,-8.583012765867483,-0.25683797108562484,216320384840,-283.8338095238123,21.887708248003214,12.982332472219726,22.321882048424822,39.62062438602375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1106.7476104525444,-79915.10938056985,-1.2979718503079445,-1.4232132659012149,22.746572955881135,146.28412069919955,224.30303164520834,-72.79033089055788,-66.24017460530479
2019-02-05T00:00:00Z,3409.81,3435,3396,3431.39,3425.021111111111,3513.152380952383,NaN,3407.9443076923076,3716.924173034403,3505.7511587224976,3294.5781444105924,3716.924173034403,3505.7511587224976,3294.5781444105924,3429.48,3548.0950000000003,3810.46,3758.385,3878.6400000000003,3878.6400000000003,3758.385,3424.1107777777775,3508.5145,3859.3659500000003,3157.66305,3405.947243384112,3548.0950000000003,3774,3322.19,-76.22500328350154,-93.2264300616719,63.53603817900146,-8.522724186938488,-0.3029837898885935,216959860700,-251.04190476190752,22.213906879074873,12.688081263840932,21.815945169971513,41.378706141937734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-653.6443808094738,-56639.203584823765,-0.9985309676581838,-1.2979718503079445,23.466761619681456,252.412824333524,228.3187163149677,-72.00678701948945,-69.07759625954041
2019-02-06T00:00:00Z,3431.81,3445.6,3328.7,3364.62,3417.812222222222,3501.6623809523826,NaN,3390.899046153847,3705.7458088677363,3492.3100959870217,3278.874383106307,3705.7458088677363,3492.3100959870217,3278.874383106307,3403.5950000000003,3548.0950000000003,3789.52,3818.7625000000003,3855.905,3855.905,3818.7625000000003,3403.1347777777773,3494.845,3844.3295000000003,3145.3605,3384.7631738388486,3548.0950000000003,3774,3322.19,-101.13142703954476,-88.60048305506791,28.46032657069703,-8.905692265689243,-0.3427786477081647,216202820810,-306.56047619047877,23.08833252050505,11.823054013173357,24.253565712268127,37.54762280623536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1755.677613496837,-107089.97810210762,-1.0321038543617984,-0.9985309676581838,25.218908349527275,130.18035861261183,214.29895092891687,-73.42091123191472,-71.27421933598076
2019-02-07T00:00:00Z,3364,3383.29,3350,3359.33,3414.3488888888887,3488.3919047619065,NaN,3367.2926769230753,3678.3954665332817,3479.6453249406386,3280.8951833479955,3678.3954665332817,3479.6453249406386,3280.8951833479955,3406.85,3548.0950000000003,3698.66,3825.21,3766.0250000000005,3825.21,3766.0250000000005,3377.3826296296297,3482.351,3830.5861000000004,3134.1159000000002,3368.4952423763266,3548.0950000000003,3774,3322.19,-104.52126734806446,-93.30981946775049,31.933640896203823,-9.156870134705008,-0.34760936841977735,214384546870,-287.68476190476485,23.900299187547354,11.580917233171176,23.756851386291395,37.25333731153541,37.25333731153541,NaN,37.25333731153541,NaN,NaN,NaN,NaN,NaN,-1773.6648077917014,-95036.11126703351,-1.3029654555700247,-1.0321038543617984,19.608089736926683,58.29400615435884,192.01253024683714,-72.60027352252648,-72.12407617171624
2019-02-08T00:00:00Z,3358.39,3711.04,3337.91,3622.94,3434.9699999999993,3489.045714285716,NaN,3396.7427076923077,3746.7935642844327,3493.292436851054,3239.791309417675,3746.7935642844327,3493.292436851054,3239.791309417675,3519.87,3548.0950000000003,3844.07,3825.21,3766.0250000000005,3825.21,3766.0250000000005,3433.9847037037034,3479.4480000000003,3827.3928000000005,3131.5032000000006,3452.6167565452592,3516.615,3711.04,3322.19,79.29110900460839,-58.70705342423228,85.63353987900393,-6.113320580309501,-0.3899956804335167,214076902000,3.351428571426368,23.387321997299967,26.695759763559096,19.04803004671978,55.83111430249184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1306.992203493642,460396.3872868124,-0.7618893478658704,-1.3029654555700247,47.695721225871175,393.150069858979,220.74646447714312,-66.27749790889189,-71.73657477236382
2019-02-09T00:00:00Z,3626.12,3639.74,3589.52,3622.62,3458.2488888888884,3486.2657142857165,NaN,3419.5380923076937,3743.8043623171848,3505.609347627144,3267.414332937103,3743.8043623171848,3505.609347627144,3267.414332937103,3519.87,3548.0950000000003,3851.55,3825.21,3766.0250000000005,3825.21,3766.0250000000005,3530.0403703703705,3483.743,3832.1173000000003,3135.3687,3513.152255351566,3516.615,3711.04,3322.19,130.5412496873508,-14.409067795830344,60.00862802050025,-3.1687211162760582,-0.37583621857131605,213769257130,31.81238095237859,22.910986034927397,25.95022869727572,18.516076722405195,55.80951279176331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.7316937871105,394440.12603477854,-0.1187719047772215,-0.7618893478658704,47.60290417559169,475.34746903245724,257.1180365564737,-60.31010763054062,-70.48385134191858
2019-02-10T00:00:00Z,3622.74,3662.43,3576.16,3650.37,3482.1977777777774,3491.6776190476207,NaN,3448.4139692307695,3751.0255896455956,3519.396076424559,3287.7665632035223,3751.0255896455956,3519.396076424559,3287.7665632035223,3519.87,3548.0950000000003,3856.64,3825.21,3766.0250000000005,3825.21,3766.0250000000005,3632.8938888888893,3489.686,3838.6546000000003,3140.7174,3566.2636843735395,3516.615,3711.04,3322.19,127.63178135986097,26.362289132842157,75.43873744962617,-0.44634788983304957,-0.35618940248973724,213461612260,86.4566666666642,22.64506734939837,25.967468043066095,17.60645035797118,57.35056997243338,NaN,NaN,NaN,NaN,57.35056997243338,NaN,57.35056997243338,NaN,2239.675082480685,354565.1484149184,0.49224138020476593,-0.1187719047772215,46.9547718975284,551.2742140394819,299.1403476254749,-54.45618245238647,-68.43942549607839
2019-02-11T00:00:00Z,3651.32,3652.56,3578.7,3588.7,3496.184444444444,3494.4009523809545,3496.184444444444,3470.149507692309,3749.235011997344,3525.9964500984106,3302.7578881994773,3749.235011997344,3525.9964500984106,3302.7578881994773,3519.87,3548.0950000000003,3844.64,3812.21,3766.0250000000005,3812.21,3766.0250000000005,3679.0059259259265,3490.2804999999994,3839.3085499999997,3141.2524499999995,3581.4180515726607,3516.615,3711.04,3322.19,98.9175912472762,66.37209279020635,39.08748834291736,1.9769518481340598,-0.3123239459623934,214283884880,34.99619047618762,22.398142855692846,24.842243811226226,16.84352635834909,52.932730742466596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2996.2803635820887,234037.2721750876,1.0329180637369402,0.49224138020476593,48.89562270873396,360.17520963170637,307.8596136263651,-48.36382511988249,-65.79783266868276
2019-02-12T00:00:00Z,3588.99,3619.93,3548.28,3585.94,3515.197777777777,3494.8357142857167,NaN,3489.620092307692,3746.9500653218875,3531.7053596128476,3316.4606539038077,3746.9500653218875,3531.7053596128476,3316.4606539038077,3519.87,3548.0950000000003,3916.43,3806.265,3766.0250000000005,3806.265,3766.0250000000005,3670.1408518518524,3491.9615,3841.15765,3142.76535,3590.4145245171926,3516.615,3711.04,3322.19,78.74729135690446,103.02580453120012,44.465662612754414,4.153243054494421,-0.2138408131807086,216483207950,41.62619047618773,21.793636204392914,23.76636392550729,17.952780412016498,52.73693337060093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3596.9503678874835,196631.086583622,1.3418413819463284,1.0329180637369402,48.913180300793755,139.7695224222457,283.84674345434803,-42.646107961438375,-62.5413359708476
2019-02-13T00:00:00Z,3585.7,3629.81,3541,3574.93,3533.426666666666,3495.912380952383,NaN,3513.388707692308,3747.3042271688073,3535.8219920306715,3324.3397568925357,3747.3042271688073,3535.8219920306715,3324.3397568925357,3519.87,3548.0950000000003,3897.92,3709.5,3766.0250000000005,3766.0250000000005,3709.5,3633.7695185185185,3492.1714999999995,3841.38865,3142.9543499999995,3592.029686221005,3516.615,3711.04,3322.19,74.84976197309469,102.13753512489738,36.086937504824114,5.447456259368572,-0.11692307436729185,217365821350,37.964285714283506,21.325637774269765,23.075497758025428,16.971648598457243,51.9120105306135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3163.5491287461336,155969.48810641098,1.5298803859824557,1.3418413819463284,47.88270270947161,-16.292740141492914,240.9696743692279,-34.6833500686483,-58.30722699063543
2019-02-14T00:00:00Z,3575.01,3590.74,3531.01,3560.46,3547.7677777777767,3495.423333333336,NaN,3524.4123999999997,3740.4484806044534,3538.1684689801314,3335.8884573558094,3740.4484806044534,3538.1684689801314,3335.8884573558094,3519.87,3516.615,3849.25,3706.5,3711.1400000000003,3711.1400000000003,3706.5,3593.725851851852,3492.194499999999,3841.413949999999,3142.975049999999,3587.1702022626046,3516.615,3711.04,3322.19,56.93358193435444,87.41600157429812,30.829504400267115,6.721003165348572,-0.058736663176165084,217355717410,28.30999999999767,20.757200971363986,22.196874308193937,16.962267238041022,50.78760724995078,50.78760724995078,NaN,50.78760724995078,NaN,NaN,NaN,NaN,NaN,2842.469385824862,121470.81579504427,1.529102565192225,1.5298803859824557,48.03807804698547,-113.52374904948078,190.3277567379838,-29.276013879555983,-53.55936330842059
2019-02-15T00:00:00Z,3560.45,3620.53,3544.88,3566.29,3570.175555555554,3495.7228571428595,NaN,3535.6791384615412,3738.0287204915326,3540.8467100296425,3343.6646995677525,3738.0287204915326,3540.8467100296425,3343.6646995677525,3524.475,3516.615,3859.74,3706.5,3693.6400000000003,3706.5,3693.6400000000003,3568.1229999999996,3492.7309999999998,3842.0041,3143.4579,3585.090524438724,3516.615,3711.04,3322.19,70.66494156347059,76.02263361502004,62.64796477512061,7.658957095295915,-0.017297099262433353,219557453780,46.20714285714121,20.53649886694814,23.04514415148081,16.124837901890682,51.24580290913021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3248.562924444569,109297.18859754979,1.567308581386691,1.529102565192225,48.04659746622526,58.214496851286185,171.454433897027,-22.957704529406982,-47.95234034147528
2019-02-16T00:00:00Z,3566.29,3609,3561.96,3579.92,3594.685555555554,3496.8828571428594,NaN,3552.303815384618,3731.4397851568065,3544.5679757411053,3357.696166325404,3731.4397851568065,3544.5679757411053,3357.696166325404,3524.475,3516.615,3848.48,3672.1800000000003,3693.6400000000003,3693.6400000000003,3672.1800000000003,3559.957296296296,3495.0654999999997,3844.5720499999998,3145.5589499999996,3587.9143096538915,3516.615,3711.04,3322.19,70.09713436397594,70.25854223835998,69.88171039589501,8.1823867421759,0.016688662496873875,221759190150,66.76761904761725,20.331561198562,22.307645767343587,15.608805464907428,52.36250515201416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2660.6159820015514,100386.29765826643,1.3886068335767319,1.567308581386691,45.68038186613186,154.74530681934834,169.0674157430729,-14.488975214496191,-41.49552941836081
2019-02-17T00:00:00Z,3580.43,3663.34,3553.98,3625.6,3594.98111111111,3501.2814285714317,NaN,3573.8277230769236,3742.3419398589403,3552.2853113848096,3362.228682910679,3742.3419398589403,3552.2853113848096,3362.228682910679,3597.175,3516.615,3854.77,3672.1800000000003,3679.5600000000004,3679.5600000000004,3672.1800000000003,3578.3204814814817,3504.8705,3855.35755,3154.3834500000003,3605.8465598054427,3516.615,3711.04,3322.19,83.6588539257958,71.24085475213825,84.19708461036659,9.50262993117203,-0.03751352703221479,223960926520,123.93761904761732,20.700082620851006,24.33879013086397,14.450951074930572,55.999927220645745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3375.2824736358066,118755.28814413659,1.3448371551343608,1.3886068335767319,45.524978125544735,275.83627158297554,184.32010943448756,-5.263524937150123,-34.716199088167286
2019-02-18T00:00:00Z,3625.6,3916.47,3614.82,3869.8,3622.445555555554,3522.2480952380974,NaN,3632.965846153845,3813.905771165355,3582.5248055386373,3351.1438399119197,3813.905771165355,3582.5248055386373,3351.1438399119197,3723.74,3619.33,3901.21,3672.1800000000003,3679.5600000000004,3679.5600000000004,3672.1800000000003,3678.9344814814817,3528.8354999999997,3881.71905,3175.9519499999997,3706.0253375102184,3622.585,3916.47,3328.7,191.07320760728072,94.48554387897549,95.60989554989328,13.049105983804804,-0.18814689058190884,226162662890,381.40809523809367,22.760304184474304,35.096085544958854,11.84164105165756,69.43571791200462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5679.192745957148,644859.1214689201,1.56620633589685,1.3448371551343608,39.926037448700114,611.5377738465837,245.3512043505013,6.000678384835716,-27.3483339753477
2019-02-19T00:00:00Z,3870.97,4000,3840.08,3888.46,3648.899999999999,3545.960476190479,NaN,3691.298276923075,3851.8883597894796,3611.661490725434,3371.434621661388,3851.8883597894796,3611.661490725434,3371.434621661388,3765.505,3661.0950000000003,3990,3672.1800000000003,3679.5600000000004,3679.5600000000004,3672.1800000000003,3808.026296296297,3551.3909999999996,3906.5301,3196.2518999999998,3783.4083417408656,3664.35,4000,3328.7,226.797480305521,128.4583235532088,85.79228765502786,14.7545622877713,-0.1764603150044401,227155102430,399.41428571428423,25.044267957286948,36.69755735995648,10.734979997954442,70.18491578934307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7098.662750738009,586124.8251560779,1.9040093699436182,1.56620633589685,39.72509854224412,850.3194552157894,331.7752401883996,17.1839403053812,-19.388320335595736
2019-02-20T00:00:00Z,3889.92,3967.52,3861.49,3936.53,3687.547777777777,3569.730952380955,NaN,3753.491046153843,3880.0115309092243,3642.601348751583,3405.1911665939415,3880.0115309092243,3642.601348751583,3405.1911665939415,3765.505,3661.0950000000003,3965.5,3672.1800000000003,3679.5600000000004,3679.5600000000004,3672.1800000000003,3929.648703703704,3577.5619999999994,3935.3181999999997,3219.8057999999996,3854.4407307788456,3664.35,4000,3328.7,204.16862195868796,155.15905963225228,90.8047036498945,17.154970512260295,-0.13435578329121875,228109410040,450.2642857142837,27.165091460612974,34.4019557018152,10.063457431978218,72.08333876603959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7441.818979605546,570049.7416845151,2.2496320598980923,1.9040093699436182,39.83805064057302,1008.4050819361269,428.43664615236065,30.354144527732917,-10.64187926363847
